team_id,team_name,division,year,wins,losses,ties
596956,Cameron,2,2025,13,33,0
596516,Campbell,1,2025,25,31,0
596517,Canisius,1,2025,14,31,0
597239,Capital,3,2025,15,25,0
597240,Carleton,3,2025,12,22,0
597241,Carroll (WI),3,2025,16,21,0
596957,Carson-Newman,2,2025,37,19,0
597242,Carthage,3,2025,30,14,0
596958,Catawba,2,2025,46,14,0
597245,Catholic,3,2025,29,18,0
596817,Cedarville,2,2025,21,29,0
597246,Centenary (LA),3,2025,16,24,0
597163,Centenary (NJ),3,2025,19,22,1
597247,Central (IA),3,2025,17,21,0
596457,Central Ark.,1,2025,20,35,0
596518,Central Conn. St.,1,2025,31,17,0
596520,Central Mich.,1,2025,20,35,0
596873,Central Mo.,2,2025,48,14,0
596959,Central Okla.,2,2025,36,17,0
596960,Central Wash.,2,2025,25,26,0
597248,Centre,3,2025,32,11,0
596976,Chaminade,2,2025,18,32,0
597249,Chapman,3,2025,11,28,0
596961,Charleston (WV),2,2025,26,25,0
596492,Charleston So.,1,2025,31,22,0
596615,Charlotte,1,2025,36,22,0
597159,Chatham,3,2025,18,21,0
596795,Chestnut Hill,2,2025,25,22,0
596868,Chico St.,2,2025,31,22,0
596772,Chowan,2,2025,6,32,0
597251,Chris. Newport,3,2025,21,18,0
596962,Christian Brothers,2,2025,17,29,0
596521,Cincinnati,1,2025,33,26,0
596807,Claflin,2,2025,5,39,1
597252,Claremont-M-S,3,2025,35,15,0
596874,Clarion,2,2025,23,26,0
597253,Clark (MA),3,2025,25,14,0
596875,Clark Atlanta,2,2025,17,24,0
597254,Clarkson,3,2025,18,15,0
596523,Clemson,1,2025,45,18,0
597051,Coast Guard,3,2025,26,14,0
596524,Coastal Carolina,1,2025,56,13,0
597255,Coe,3,2025,28,13,0
596963,Coker,2,2025,30,22,0
596459,Col. of Charleston,1,2025,37,22,0
597256,Colby,3,2025,23,14,0
597257,Colby-Sawyer,3,2025,13,26,0
596785,Colo. Christian,2,2025,12,37,0
596876,Colo. Sch. of Mines,2,2025,13,34,0
596786,Colorado Mesa,2,2025,42,14,0
596525,Columbia,1,2025,30,19,0
596877,Columbus St.,2,2025,30,23,0
596964,Concord,2,2025,25,27,0
597176,Concordia (TX),3,2025,35,13,0
597258,Concordia Chicago,3,2025,26,16,0
597102,Concordia Wisconsin,3,2025,20,20,0
597259,Concordia-M'head,3,2025,19,20,0
596778,Concordia-St. Paul,2,2025,21,29,0
596527,Coppin St.,1,2025,15,34,0
596528,Cornell,1,2025,12,22,0
597260,Cornell College,3,2025,14,25,0
597261,Cortland,3,2025,31,13,0
597199,Covenant,3,2025,19,22,0
596529,Creighton,1,2025,43,16,0
597183,Crown (MN),3,2025,23,18,0
597262,Curry,3,2025,8,25,0
596849,D'Youville,2,2025,14,33,0
596703,DBU,1,2025,41,18,0
597103,Dallas,3,2025,8,27,0
596530,Dartmouth,1,2025,11,25,0
596843,Davenport,2,2025,42,15,0
596531,Davidson,1,2025,27,29,0
596879,Davis & Elkins,2,2025,8,41,0
596532,Dayton,1,2025,27,31,0
597263,DePauw,3,2025,12,26,0
597213,DeSales,3,2025,21,18,0
597340,Dean,3,2025,13,27,0
596534,Delaware,1,2025,28,25,0
596533,Delaware St.,1,2025,7,34,0
597264,Delaware Valley,3,2025,3,34,0
596880,Delta St.,2,2025,33,20,0
597265,Denison,3,2025,41,7,0
597266,Dickinson,3,2025,16,19,0
597131,Dominican (IL),3,2025,18,22,0
596773,Dominican (NY),2,2025,37,17,0
597267,Drew,3,2025,19,21,0
596965,Drury,2,2025,33,23,0
597268,Dubuque,3,2025,19,20,0
596708,Duke,1,2025,41,21,0
596536,ETSU,1,2025,41,17,0
597269,Earlham,3,2025,17,21,0
596535,East Carolina,1,2025,35,27,0
596774,East Central,2,2025,14,35,0
596881,East Stroudsburg,2,2025,41,16,0
597105,East Tex. Baptist,3,2025,31,16,0
597271,East. Mennonite,3,2025,13,23,0
597156,Eastern,3,2025,17,23,0
597270,Eastern Conn. St.,3,2025,30,13,0
596537,Eastern Ill.,1,2025,31,22,0
596538,Eastern Ky.,1,2025,11,44,0
596539,Eastern Mich.,1,2025,21,31,0
596883,Eastern N.M.,2,2025,27,23,0
596884,Eckerd,2,2025,10,38,0
597107,Edgewood,3,2025,23,22,0
596968,Edward Waters,2,2025,34,19,0
597272,Elizabethtown,3,2025,29,13,0
597273,Elmhurst,3,2025,10,30,0
597274,Elmira,3,2025,13,25,0
596999,Elms,3,2025,10,22,0
596460,Elon,1,2025,25,32,0
596781,Embry-Riddle (FL),2,2025,25,24,0
597275,Emerson,3,2025,8,22,0
596838,Emmanuel (GA),2,2025,29,26,0
597276,Emory,3,2025,28,16,0
596878,Emory & Henry,2,2025,17,33,0
596966,Emporia St.,2,2025,23,25,0
597157,Endicott,3,2025,45,6,0
596967,Erskine,2,2025,19,31,0
597277,Eureka,3,2025,13,25,0
596709,Evansville,1,2025,17,37,0
596541,FDU,1,2025,16,37,0
597278,FDU-Florham,3,2025,17,23,0
596473,FGCU,1,2025,31,29,0
596544,FIU,1,2025,31,27,0
596540,Fairfield,1,2025,39,19,0
596724,Fairmont St.,2,2025,27,28,0
597178,Farmingdale St.,3,2025,26,16,0
596796,Felician,2,2025,43,22,0
597279,Ferrum,3,2025,20,22,0
596725,Findlay,2,2025,24,27,0
597280,Fitchburg St.,3,2025,13,21,0
596543,Fla. Atlantic,1,2025,37,21,0
596886,Fla. Southern,2,2025,38,15,1
596812,Flagler,2,2025,30,20,0
596546,Florida,1,2025,39,22,0
596542,Florida A&M,1,2025,33,25,0
596545,Florida St.,1,2025,42,16,0
596885,Florida Tech,2,2025,24,24,0
597160,Fontbonne,3,2025,7,22,0
596547,Fordham,1,2025,25,33,0
596775,Fort Hays St.,2,2025,32,16,0
597281,Framingham St.,3,2025,14,28,0
596726,Francis Marion,2,2025,40,13,0
597350,Franciscan,3,2025,13,25,0
597141,Franklin,3,2025,21,20,0
597282,Franklin & Marshall,3,2025,21,19,0
596887,Franklin Pierce,2,2025,35,22,0
597283,Fredonia,3,2025,11,23,0
596825,Fresno Pacific,2,2025,23,28,0
596707,Fresno St.,1,2025,31,29,0
596847,Frostburg St.,2,2025,36,17,0
596551,Ga. Southern,1,2025,28,31,0
596728,Ga. Southwestern,2,2025,29,23,0
596888,Gannon,2,2025,22,25,0
596461,Gardner-Webb,1,2025,17,36,0
597197,Geneva,3,2025,19,18,0
597108,George Fox,3,2025,12,28,0
596548,George Mason,1,2025,40,21,0
596549,George Washington,1,2025,27,27,0
596550,Georgetown,1,2025,16,40,0
596554,Georgia,1,2025,43,17,0
596727,Georgia College,2,2025,30,24,0
596552,Georgia St.,1,2025,26,30,0
596553,Georgia Tech,1,2025,41,19,0
601301,Georgian Court,2,2025,8,38,0
597284,Gettysburg,3,2025,30,11,0
596729,Glenville St.,2,2025,27,21,0
596767,Goldey-Beacom,2,2025,34,21,0
596555,Gonzaga,1,2025,26,27,0
597109,Gordon,3,2025,15,24,0
596710,Grambling,1,2025,26,28,0
596462,Grand Canyon,1,2025,31,27,0
596889,Grand Valley St.,2,2025,43,14,0
597286,Greensboro,3,2025,28,16,1
597110,Greenville,3,2025,15,24,0
597287,Grinnell,3,2025,23,19,0
597288,Grove City,3,2025,31,13,0
597111,Guilford,3,2025,22,16,0
597289,Gustavus Adolphus,3,2025,37,9,0
597162,Gwynedd Mercy,3,2025,13,25,0
597290,Hamilton,3,2025,14,17,0
597291,Hamline,3,2025,7,32,0
597292,Hampden-Sydney,3,2025,19,23,0
597112,Hanover,3,2025,15,24,0
597293,Hardin-Simmons,3,2025,13,26,0
596730,Harding,2,2025,41,19,0
596977,Hartford,3,2025,20,22,0
596556,Harvard,1,2025,14,28,0
597294,Haverford,3,2025,24,16,0
596557,Hawaii,1,2025,35,21,0
596762,Hawaii Hilo,2,2025,14,35,0
596761,Hawaii Pacific,2,2025,32,22,0
597295,Heidelberg,3,2025,15,25,0
596731,Henderson St.,2,2025,32,24,0
597113,Hendrix,3,2025,19,23,0
596705,High Point,1,2025,39,19,0
597147,Hilbert,3,2025,19,19,0
596890,Hillsdale,2,2025,26,28,0
597297,Hiram,3,2025,14,24,1
597358,Hobart,3,2025,18,17,0
596558,Hofstra,1,2025,18,36,0
596559,Holy Cross,1,2025,31,27,0
596975,Holy Family,2,2025,23,27,0
597148,Hood,3,2025,12,28,0
597298,Hope,3,2025,12,27,0
597201,Houghton,3,2025,24,21,0
596561,Houston,1,2025,30,25,0
596560,Houston Christian,1,2025,32,25,0
597143,Howard Payne,3,2025,9,31,0
597114,Huntingdon,3,2025,23,21,0
597115,Husson,3,2025,24,16,0
597207,IIT,3,2025,10,29,0
596802,Ill. Springfield,2,2025,36,16,0
597301,Ill. Wesleyan,3,2025,28,16,0
596563,Illinois,1,2025,30,24,0
597300,Illinois Col.,3,2025,22,18,0
596562,Illinois St.,1,2025,28,28,0
597302,Immaculata,3,2025,13,27,0
596566,Indiana,1,2025,32,24,0
596891,Indiana (PA),2,2025,25,27,0
596565,Indiana St.,1,2025,24,31,0
596568,Iona,1,2025,19,33,0
596569,Iowa,1,2025,33,22,1
597303,Ithaca,3,2025,26,15,0
597171,JWU (Providence),3,2025,28,15,0
596570,Jackson St.,1,2025,30,21,0
596572,Jacksonville,1,2025,30,26,0
596571,Jacksonville St.,1,2025,37,25,0
596573,James Madison,1,2025,17,38,0
596923,Jefferson,2,2025,40,17,0
596974,Jessup,2,2025,31,19,0
597305,John Carroll,3,2025,23,17,0
597306,John Jay,3,2025,15,20,0
597307,Johns Hopkins,3,2025,44,5,0
597308,Juniata,3,2025,10,29,0
597309,Kalamazoo,3,2025,28,16,0
596575,Kansas,1,2025,43,17,0
596574,Kansas St.,1,2025,32,26,0
597310,Kean,3,2025,41,11,0
597311,Keene St.,3,2025,25,17,0
596463,Kennesaw St.,1,2025,31,27,0
596576,Kent St.,1,2025,38,18,0
596577,Kentucky,1,2025,31,26,0
596893,Kentucky St.,2,2025,3,38,0
597312,Kenyon,3,2025,15,15,1
597116,Keuka,3,2025,16,20,0
597191,Keystone,3,2025,37,11,0
596803,King (TN),2,2025,14,36,0
597313,King's (PA),3,2025,11,27,0
597314,Knox,3,2025,15,23,0
596895,Kutztown,2,2025,14,33,0
596894,Ky. Wesleyan,2,2025,22,28,0
596711,LIU,1,2025,35,23,0
596587,LMU (CA),1,2025,29,29,0
596583,LSU,1,2025,53,15,0
597118,La Roche,3,2025,12,25,0
597315,La Verne,3,2025,35,11,0
597117,LaGrange,3,2025,19,23,0
596578,Lafayette,1,2025,14,35,0
596764,Lake Erie,2,2025,21,26,0
597119,Lakeland,3,2025,11,28,0
596579,Lamar University,1,2025,40,17,0
597198,Lancaster Bible,3,2025,18,21,0
596732,Lander,2,2025,43,15,0
596896,Lane,2,2025,14,31,0
597149,Lasell,3,2025,25,16,0
597316,Lawrence,3,2025,21,19,0
596699,Le Moyne,1,2025,20,28,0
596897,LeMoyne-Owen,2,2025,16,26,0
597150,LeTourneau,3,2025,23,20,0
597317,Lebanon Valley,3,2025,22,20,1
596800,Lee,2,2025,24,26,0
596580,Lehigh,1,2025,24,26,0
597296,Lehman,3,2025,1,26,0
596733,Lenoir-Rhyne,2,2025,50,15,0
597175,Lesley,3,2025,20,18,0
596898,Lewis,2,2025,37,18,0
597170,Lewis & Clark,3,2025,20,19,0
596581,Liberty,1,2025,30,27,0
596734,Limestone,2,2025,27,26,0
599994,Lincoln (MO),2,2025,6,42,0
596899,Lincoln (PA),2,2025,9,38,0
596735,Lincoln Memorial,2,2025,24,23,0
596695,Lindenwood,1,2025,30,30,0
597120,Linfield,3,2025,24,18,0
596472,Lipscomb,1,2025,25,30,0
596488,Little Rock,1,2025,27,34,0
596901,Lock Haven,2,2025,17,31,0
596507,Long Beach St.,1,2025,22,31,0
596582,Longwood,1,2025,14,38,0
597318,Loras,3,2025,19,22,0
596687,Louisiana,1,2025,27,31,0
596584,Louisiana Tech,1,2025,32,25,0
596585,Louisville,1,2025,42,24,0
596831,Lubbock Christian,2,2025,34,23,0
597319,Luther,3,2025,20,22,0
597359,Lycoming,3,2025,21,21,0
597320,Lynchburg,3,2025,41,9,0
596794,Lynn,2,2025,30,18,0
597361,Lyon,3,2025,20,20,0
596985,MCLA,3,2025,5,30,0
597329,MIT,3,2025,19,20,0
597167,MSOE,3,2025,29,18,0
596907,MSU Denver,2,2025,33,24,0
597344,MUW,3,2025,21,17,0
597321,Macalester,3,2025,12,23,0
596588,Maine,1,2025,20,31,0
596821,Malone,2,2025,17,30,0
597121,Manchester,3,2025,29,14,0
596589,Manhattan,1,2025,20,28,0
597323,Manhattanville,3,2025,20,20,0
596903,Mansfield,2,2025,14,31,0
597122,Maranatha Baptist,3,2025,5,24,0
597123,Marian (WI),3,2025,22,21,0
597324,Marietta,3,2025,18,20,0
596590,Marist,1,2025,26,28,0
596736,Mars Hill,2,2025,14,36,0
596591,Marshall,1,2025,33,26,0
597153,Martin Luther,3,2025,9,27,0
596809,Mary,2,2025,24,27,0
597346,Mary Baldwin,3,2025,7,33,0
597124,Mary Hardin-Baylor,3,2025,24,18,0
597325,Mary Washington,3,2025,25,13,0
596593,Maryland,1,2025,27,29,0
597326,Marymount (VA),3,2025,24,21,0
596904,Maryville (MO),2,2025,29,22,0
597327,Maryville (TN),3,2025,33,14,0
597328,Marywood,3,2025,16,21,0
597330,Mass. Maritime,3,2025,24,19,0
596595,Massachusetts,1,2025,14,34,1
597069,McDaniel,3,2025,19,22,1
596822,McKendree,2,2025,17,31,0
597151,McMurry,3,2025,35,13,0
596596,McNeese,1,2025,31,17,0
597322,Me.-Farmington,3,2025,10,26,0
597188,Me.-Presque Isle,3,2025,7,20,0
596597,Memphis,1,2025,22,33,0
596971,Menlo,2,2025,11,39,0
596598,Mercer,1,2025,35,25,0
597052,Merchant Marine,3,2025,28,15,0
596905,Mercy,2,2025,29,24,0
596906,Mercyhurst,1,2025,17,35,0
596458,Merrimack,1,2025,17,33,1
597332,Messiah,3,2025,39,16,0
597333,Methodist,3,2025,34,15,0
596600,Miami (FL),1,2025,35,27,0
596599,Miami (OH),1,2025,35,23,0
596602,Michigan,1,2025,33,23,0
596601,Michigan St.,1,2025,28,27,0
596603,Middle Tenn.,1,2025,23,32,0
597334,Middlebury,3,2025,28,13,0
596908,Miles,2,2025,27,25,1
596909,Millersville,2,2025,44,10,0
597335,Millikin,3,2025,23,20,0
597336,Millsaps,3,2025,29,15,0
596452,Milwaukee,1,2025,24,35,0
596910,Minn. Duluth,2,2025,26,27,0
596798,Minn.-Crookston,2,2025,23,29,0
597125,Minn.-Morris,3,2025,17,21,0
596604,Minnesota,1,2025,24,28,0
596902,Minnesota St.,2,2025,51,8,0
596818,Minot St.,2,2025,17,32,0
597164,Misericordia,3,2025,26,16,0
596911,Mississippi Col.,2,2025,35,23,0
596605,Mississippi St.,1,2025,36,23,0
596606,Mississippi Val.,1,2025,12,29,0
596608,Missouri,1,2025,16,39,0
596912,Missouri S&T,2,2025,32,25,0
596685,Missouri St.,1,2025,30,25,0
596777,Missouri Western,2,2025,14,33,0
597189,Mitchell,3,2025,25,18,0
596776,Mo. Southern St.,2,2025,28,25,0
596913,Mo.-St. Louis,2,2025,29,24,0
596914,Molloy,2,2025,35,19,0
596609,Monmouth,1,2025,24,30,0
597337,Monmouth (IL),3,2025,19,22,0
596882,Mont. St. Billings,2,2025,33,22,0
597338,Montclair St.,3,2025,24,16,1
596737,Montevallo,2,2025,29,25,0
597353,Moravian,3,2025,13,27,0
596610,Morehead St.,1,2025,14,39,0
596915,Morehouse,2,2025,19,27,0
597184,Mount Aloysius,3,2025,27,14,0
596738,Mount Olive,2,2025,30,21,0
596611,Mount St. Mary's,1,2025,23,28,0
597355,Mount Union,3,2025,28,13,0
597152,Mt. St. Joseph,3,2025,26,17,0
597140,Mt. St. Mary (NY),3,2025,22,18,1
597356,Muhlenberg,3,2025,19,20,0
596612,Murray St.,1,2025,44,17,0
597357,Muskingum,3,2025,28,12,0
596627,N.C. A&T,1,2025,15,37,0
596986,N.C. Wesleyan,3,2025,11,28,0
596769,N.M. Highlands,2,2025,12,36,0
596628,NC State,1,2025,35,21,0
596633,NIU,1,2025,21,33,0
596621,NJIT,1,2025,27,26,0
596982,NYU,3,2025,20,17,1
596431,Navy,1,2025,26,25,0
596978,Neb. Wesleyan,3,2025,25,21,0
596712,Nebraska,1,2025,33,29,0
597126,Neumann,3,2025,27,13,0
596620,Nevada,1,2025,34,23,0
596979,New England Col.,3,2025,7,27,0
596917,New Haven,2,2025,24,20,0
597304,New Jersey City,3,2025,13,26,1
596623,New Mexico,1,2025,30,23,0
596622,New Mexico St.,1,2025,23,33,0
596624,New Orleans,1,2025,28,26,0
596739,Newberry,2,2025,25,27,0
596805,Newman,2,2025,10,36,0
596625,Niagara,1,2025,19,28,0
596713,Nicholls,1,2025,17,32,0
596984,Nichols,3,2025,26,18,0
596626,Norfolk St.,1,2025,4,38,0
596475,North Ala.,1,2025,24,31,0
596614,North Carolina,1,2025,46,15,0
596987,North Central (IL),3,2025,26,19,0
597187,North Central (MN),3,2025,7,30,0
596629,North Dakota St.,1,2025,21,34,0
596467,North Florida,1,2025,27,29,0
596804,North Georgia,2,2025,41,17,0
596779,North Greenville,2,2025,45,15,0
596988,North Park,3,2025,13,26,0
596631,Northeastern,1,2025,49,11,0
596789,Northeastern St.,2,2025,16,35,0
596632,Northern Colo.,1,2025,18,33,0
596634,Northern Ky.,1,2025,31,25,0
596740,Northern St.,2,2025,15,32,0
597127,Northland,3,2025,7,31,0
596919,Northwest Mo. St.,2,2025,27,25,0
596741,Northwest Nazarene,2,2025,46,16,0
596636,Northwestern,1,2025,25,27,0
596832,Northwestern Okla.,2,2025,30,22,0
596635,Northwestern St.,1,2025,35,21,0
597182,Northwestern-St. Paul,3,2025,18,24,0
596920,Northwood,2,2025,40,22,0
596989,Norwich,3,2025,12,20,0
596637,Notre Dame,1,2025,32,21,0
601097,Notre Dame (MD),3,2025,7,25,0
596797,Nova Southeastern,2,2025,26,22,0
596638,Oakland,1,2025,19,41,0
596990,Oberlin,3,2025,12,24,0
596991,Occidental,3,2025,10,30,0
597142,Oglethorpe,3,2025,21,20,0
596640,Ohio,1,2025,14,37,0
596815,Ohio Dominican,2,2025,24,29,0
596992,Ohio Northern,3,2025,29,14,0
596639,Ohio St.,1,2025,13,37,0
596993,Ohio Wesleyan,3,2025,8,28,0
596841,Okla. Baptist,2,2025,23,23,0
596833,Okla. Christian,2,2025,14,36,0
596641,Oklahoma,1,2025,38,22,0
596714,Oklahoma St.,1,2025,30,25,0
596642,Old Dominion,1,2025,22,31,0
596994,Old Westbury,3,2025,19,16,0
596607,Ole Miss,1,2025,43,21,0
596995,Olivet,3,2025,9,29,0
596618,Omaha,1,2025,20,30,0
596715,Oral Roberts,1,2025,37,22,0
596644,Oregon,1,2025,42,16,0
596643,Oregon St.,1,2025,48,16,1
596997,Oswego St.,3,2025,28,15,0
596998,Otterbein,3,2025,14,23,0
596742,Ouachita Baptist,2,2025,24,25,0
597172,Ozarks (AR),3,2025,15,25,0
596921,Pace,2,2025,28,22,0
596645,Pacific,1,2025,20,36,0
597144,Pacific (OR),3,2025,19,20,0
597128,Pacific Lutheran,3,2025,17,22,0
596801,Palm Beach Atl.,2,2025,19,28,0
596716,Penn,1,2025,21,20,0
597208,Penn College,3,2025,18,18,0
596647,Penn St.,1,2025,33,23,0
597547,Penn St. Brandywine,3,2025,8,26,0
597195,Penn St. Harrisburg,3,2025,34,13,1
597200,Penn St.-Abington,3,2025,17,20,0
597177,Penn St.-Altoona,3,2025,14,24,1
597000,Penn St.-Behrend,3,2025,31,11,0
597190,Penn St.-Berks,3,2025,10,29,0
596648,Pepperdine,1,2025,12,42,0
597351,Pfeiffer,3,2025,14,26,0
597168,Piedmont,3,2025,27,15,0
597130,Pitt.-Bradford,3,2025,16,18,0
597161,Pitt.-Greensburg,3,2025,16,19,0
596924,Pitt.-Johnstown,2,2025,15,33,0
596743,Pittsburg St.,2,2025,42,12,0
596649,Pittsburgh,1,2025,28,27,0
597001,Plattsburgh St.,3,2025,12,21,0
597002,Plymouth St.,3,2025,6,22,0
596826,Point Loma,2,2025,39,18,0
597522,Point Park,2,2025,41,13,0
597003,Pomona-Pitzer,3,2025,32,17,0
596650,Portland,1,2025,22,30,0
596744,Post,2,2025,26,25,0
596651,Prairie View,1,2025,17,36,0
596464,Presbyterian,1,2025,17,35,0
596652,Princeton,1,2025,12,31,0
597004,Principia,3,2025,7,32,0
597005,Puget Sound,3,2025,25,17,0
597181,Purchase,3,2025,13,24,0
596653,Purdue,1,2025,31,23,0
596567,Purdue Fort Wayne,1,2025,11,42,0
596844,Purdue Northwest,2,2025,17,27,0
596696,Queens (NC),1,2025,9,44,0
596925,Queens (NY),2,2025,20,28,0
596926,Quincy,2,2025,26,27,0
596654,Quinnipiac,1,2025,29,26,1
597014,RIT,3,2025,22,14,0
596655,Radford,1,2025,28,28,0
597006,Ramapo,3,2025,28,16,0
597007,Randolph-Macon,3,2025,31,17,0
597008,Redlands,3,2025,27,16,0
596927,Regis (CO),2,2025,35,16,0
597009,Rensselaer,3,2025,31,16,0
596656,Rhode Island,1,2025,38,22,0
597010,Rhode Island Col.,3,2025,17,23,0
597011,Rhodes,3,2025,27,18,0
596657,Rice,1,2025,17,40,0
596658,Richmond,1,2025,33,19,0
596659,Rider,1,2025,34,18,0
597012,Ripon,3,2025,17,23,0
597166,Rivier,3,2025,15,19,0
597013,Roanoke,3,2025,19,21,1
597015,Rochester (NY),3,2025,16,17,0
597016,Rockford,3,2025,24,17,0
596745,Rockhurst,2,2025,25,23,0
597017,Roger Williams,3,2025,16,23,0
596834,Rogers St.,2,2025,29,20,0
596928,Rollins,2,2025,29,19,1
596972,Roosevelt,2,2025,15,36,0
597018,Rose-Hulman,3,2025,23,19,0
597347,Rosemont,3,2025,13,25,0
597285,Rowan,3,2025,38,12,0
597348,Russell Sage,3,2025,27,15,0
596660,Rutgers,1,2025,29,28,0
597019,Rutgers-Camden,3,2025,30,17,0
597020,Rutgers-Newark,3,2025,15,23,0
596689,SFA,1,2025,18,31,0
596683,SIUE,1,2025,26,28,0
597233,SUNY Brockport,3,2025,36,5,2
597203,SUNY Canton,3,2025,6,23,0
597196,SUNY Cobleskill,3,2025,9,24,0
596981,SUNY Maritime,3,2025,22,18,0
596980,SUNY New Paltz,3,2025,27,15,0
596996,SUNY Oneonta,3,2025,25,17,1
597158,SUNY Poly,3,2025,14,22,0
596509,Sacramento St.,1,2025,32,26,0
596661,Sacred Heart,1,2025,28,26,0
596929,Saginaw Valley,2,2025,30,22,0
597342,Saint Elizabeth,3,2025,16,24,0
597022,Saint John's (MN),3,2025,25,16,0
597362,Saint Joseph (CT),3,2025,25,18,0
596663,Saint Joseph's,1,2025,24,28,0
596932,Saint Leo,2,2025,21,29,0
596664,Saint Louis,1,2025,33,26,0
596747,Saint Martin's,2,2025,3,46,0
596665,Saint Mary's (CA),1,2025,36,26,0
597026,Saint Mary's (MN),3,2025,22,16,0
596933,Saint Michael's,2,2025,8,29,0
596666,Saint Peter's,1,2025,11,37,0
597192,Saint Vincent,3,2025,19,22,0
596793,Salem (WV),2,2025,22,25,0
597030,Salem St.,3,2025,19,18,0
597031,Salisbury,3,2025,34,10,0
597032,Salve Regina,3,2025,36,9,0
596667,Sam Houston,1,2025,12,43,0
596668,Samford,1,2025,30,27,0
596670,San Diego,1,2025,28,30,0
596669,San Diego St.,1,2025,20,39,0
596934,San Fran. St.,2,2025,33,23,0
596671,San Francisco,1,2025,26,30,0
596672,San Jose St.,1,2025,29,30,0
596673,Santa Clara,1,2025,20,30,0
596848,Savannah St.,2,2025,32,14,0
597133,Schreiner,3,2025,10,29,0
597033,Scranton,3,2025,22,20,0
596465,Seattle U,1,2025,20,32,0
596674,Seton Hall,1,2025,24,30,0
596808,Seton Hill,2,2025,40,18,0
597037,Sewanee,3,2025,20,20,0
597034,Shenandoah,3,2025,28,17,0
596783,Shepherd,2,2025,25,25,0
596935,Shippensburg,2,2025,28,22,0
596827,Shorter,2,2025,26,21,0
596675,Siena,1,2025,22,32,0
597035,Simpson,3,2025,17,23,0
596820,Sioux Falls,2,2025,32,28,0
597036,Skidmore,3,2025,21,17,2
596936,Slippery Rock,2,2025,31,19,0
596937,Sonoma St.,2,2025,15,33,0
596676,South Alabama,1,2025,23,28,0
596677,South Carolina,1,2025,28,29,0
596678,South Dakota St.,1,2025,16,36,0
596679,South Fla.,1,2025,31,25,0
596718,Southeast Mo. St.,1,2025,30,25,0
596680,Southeastern La.,1,2025,38,16,0
596751,Southeastern Okla.,2,2025,22,30,0
596752,Southern Ark.,2,2025,31,21,0
596681,Southern California,1,2025,37,23,0
596938,Southern Conn. St.,2,2025,24,20,0
596682,Southern Ill.,1,2025,37,20,0
596697,Southern Ind.,1,2025,27,29,0
597039,Southern Me.,3,2025,20,19,0
596719,Southern Miss.,1,2025,47,16,0
596916,Southern N.H.,2,2025,32,16,0
596828,Southern Nazarene,2,2025,9,41,0
596684,Southern U.,1,2025,24,27,0
597202,Southern Va.,3,2025,15,25,0
596837,Southern Wesleyan,2,2025,10,40,0
596765,Southwest Baptist,2,2025,15,35,0
596770,Southwest Minn. St.,2,2025,23,24,0
597154,Southwestern (TX),3,2025,13,26,0
596771,Southwestern Okla.,2,2025,24,23,0
597174,Spalding,3,2025,28,14,0
596836,Spring Hill,2,2025,39,14,0
597040,Springfield,3,2025,14,22,0
596930,St. Anselm,2,2025,15,31,0
596662,St. Bonaventure,1,2025,20,29,0
596931,St. Cloud St.,2,2025,28,26,0
596746,St. Edward's,2,2025,37,23,0
597021,St. John Fisher,3,2025,21,19,1
596717,St. John's (NY),1,2025,29,24,0
597194,St. Joseph's (Brkln),3,2025,5,24,0
597132,St. Joseph's (L.I.),3,2025,25,17,0
597023,St. Joseph's (ME),3,2025,20,19,0
597024,St. Lawrence,3,2025,11,23,0
597025,St. Mary's (MD),3,2025,13,16,0
596748,St. Mary's (TX),2,2025,29,24,0
597027,St. Norbert,3,2025,16,22,0
597028,St. Olaf,3,2025,23,16,0
597029,St. Scholastica,3,2025,22,18,0
596417,St. Thomas (MN),1,2025,29,21,0
597345,St. Thomas (TX),3,2025,19,20,0
596750,St. Thomas Aquinas,2,2025,14,29,0
596688,Stanford,1,2025,27,25,0
596871,Stanislaus St.,2,2025,21,27,0
596845,Staten Island,2,2025,18,28,0
596720,Stetson,1,2025,41,22,0
597041,Stevens,3,2025,28,16,0
597169,Stevenson,3,2025,10,29,0
597042,Stockton,3,2025,19,19,0
596698,Stonehill,1,2025,20,32,0
596690,Stony Brook,1,2025,25,27,0
597043,Suffolk,3,2025,14,25,0
596970,Sul Ross St.,2,2025,4,46,0
597044,Susquehanna,3,2025,18,22,0
597045,Swarthmore,3,2025,24,18,0
597047,TCNJ,3,2025,28,19,1
596421,TCU,1,2025,39,20,0
596939,Tampa,2,2025,55,10,0
596700,Tarleton St.,1,2025,24,32,0
596721,Tennessee,1,2025,46,19,0
596691,Tennessee Tech,1,2025,37,20,0
596811,Tex. A&M Int'l,2,2025,17,33,0
596940,Tex. A&M-Kingsville,2,2025,27,25,0
596810,Tex. Permian Basin,2,2025,20,30,0
596425,Texas,1,2025,44,14,0
596420,Texas A&M,1,2025,30,26,0
597134,Texas Lutheran,3,2025,24,15,0
596422,Texas Southern,1,2025,22,32,0
596686,Texas St.,1,2025,27,31,0
596423,Texas Tech,1,2025,20,33,0
597173,Texas-Dallas,2,2025,32,6,0
596522,The Citadel,1,2025,31,26,0
597046,Thiel,3,2025,14,27,0
597145,Thomas (ME),3,2025,20,22,0
596969,Thomas More,2,2025,16,30,0
596753,Tiffin,2,2025,24,29,0
